,time,prophet_pred,arima_pred,values,precinct_number
108,2022-07-01,8842.497705371365,8548.988927230119,10228.0,67
109,2022-08-01,9771.049812749618,9483.5679410397,10482.0,67
110,2022-09-01,10731.510823352588,9641.577492780974,9589.0,67
111,2022-10-01,10778.856192733194,9223.790161036335,10545.0,67
112,2022-11-01,9250.691945651071,9721.43786549346,8236.0,67
113,2022-12-01,8388.345084266366,8587.425554784784,6995.0,67
114,2023-01-01,9392.15429538172,7946.308230341575,9019.0,67
115,2023-02-01,8744.467779775496,8931.210681457025,8500.0,67
116,2023-03-01,10469.371350504063,8672.439672273023,10715.0,67
117,2023-04-01,9759.788806782297,9784.88267493751,8617.0,67
118,2023-05-01,9278.016408834268,8761.742947726365,9640.0,67
119,2023-06-01,7577.830937528141,9272.932184208114,8424.0,67
120,2023-07-01,9111.296846644278,8673.069420110773,,67
121,2023-08-01,10011.310723354743,8789.011643586484,,67
122,2023-09-01,10948.398088975864,8842.982938731882,,67
123,2023-10-01,11067.770432743118,8868.106665122052,,67
124,2023-11-01,9508.430705441162,8879.801800953564,,67
125,2023-12-01,8609.796787788955,8885.245905860353,,67
126,2024-01-01,9654.381119072495,8887.78014562149,,67
127,2024-02-01,9049.248181408728,8888.959838385845,,67
128,2024-03-01,10855.07337881968,8889.508987302066,,67
129,2024-04-01,10003.112657253694,8889.76461702304,,67
130,2024-05-01,9608.041783722538,8889.883613077325,,67
131,2024-06-01,7746.989063471779,8889.93900593572,,67
108,2022-07-01,6587.088501685558,7527.245187533595,7326.0,68
109,2022-08-01,8230.64147999059,7768.020569368252,7256.0,68
110,2022-09-01,9416.818137810917,7708.43598294484,8208.0,68
111,2022-10-01,10396.28860036588,8209.997028314914,10366.0,68
112,2022-11-01,7885.602145112994,9395.836605671166,6558.0,68
113,2022-12-01,6804.518030004956,7349.485458506142,5128.0,68
114,2023-01-01,7835.5519621252815,6525.815417404872,7960.0,68
115,2023-02-01,6444.496923419814,8015.37353928678,6538.0,68
116,2023-03-01,8454.004095747163,7231.264801591455,9835.0,68
117,2023-04-01,7998.449804305432,9010.021218147189,7556.0,68
118,2023-05-01,7078.8320779536425,7797.001207590094,8896.0,68
119,2023-06-01,5670.378023688212,8521.888422723001,6924.0,68
120,2023-07-01,6242.665002673944,7456.0430517981695,,68
121,2023-08-01,7774.226425975128,7723.012601543058,,68
122,2023-09-01,8972.539978260755,7856.973077579921,,68
123,2023-10-01,10035.96864317455,7924.192013811305,,68
124,2023-11-01,7548.739012560208,7957.9212563592,,68
125,2023-12-01,6368.912182882928,7974.845978269982,,68
126,2024-01-01,7533.832775692102,7983.338496634441,,68
127,2024-02-01,6119.111116761565,7987.59988825735,,68
128,2024-03-01,8515.675224405366,7989.738177252968,,68
129,2024-04-01,7552.840114727329,7990.811131872815,,68
130,2024-05-01,6657.000914310577,7991.349521032845,,68
131,2024-06-01,5101.280132150007,7991.6196749445535,,68
108,2022-07-01,3396.9028330642004,3704.6873341249466,3952.0,69
109,2022-08-01,4131.063262541549,3670.1091794901945,3658.0,69
110,2022-09-01,4813.028906603387,3560.7975938706554,3748.0,69
111,2022-10-01,4579.099125639788,3594.260324162351,3539.0,69
112,2022-11-01,3885.306300770111,3516.5524282627466,4321.0,69
113,2022-12-01,3434.4034318486683,3807.3063736861454,3892.0,69
114,2023-01-01,3890.6280841754,3647.800692629064,3096.0,69
115,2023-02-01,3346.898233809004,3351.841433604734,3881.0,69
116,2023-03-01,4175.59145519576,3643.71080337119,4432.0,69
117,2023-04-01,3997.6416429623096,3848.5770743792377,4113.0,69
118,2023-05-01,3664.308220998339,3729.9702859008944,3718.0,69
119,2023-06-01,2926.201924143567,3583.106080731786,2940.0,69
120,2023-07-01,3490.083866294945,3293.839367765795,,69
121,2023-08-01,4201.957901003746,3425.3997158783604,,69
122,2023-09-01,4850.783645164625,3474.314920833609,,69
123,2023-10-01,4667.788005442849,3492.50199095117,,69
124,2023-11-01,3980.6134443211454,3499.264091197171,,69
125,2023-12-01,3512.615871258759,3501.778294938697,,69
126,2024-01-01,3951.1975335244033,3502.713096290931,,69
127,2024-02-01,3450.3332206839737,3503.060663018999,,69
128,2024-03-01,4345.588404724875,3503.1898911487738,,69
129,2024-04-01,4035.529081553453,3503.2379392160265,,69
130,2024-05-01,3773.832628881375,3503.25580387731,,69
131,2024-06-01,2975.4234252488573,3503.262446103335,,69
108,2022-07-01,13595.560124946214,14827.23333333334,15529.0,70
109,2022-08-01,16018.748876566438,14827.23333333334,15707.0,70
110,2022-09-01,10978.953094968829,14827.23333333334,12349.0,70
111,2022-10-01,14485.917396888775,14827.23333333334,13155.0,70
112,2022-11-01,16521.425869060407,14827.23333333334,15953.0,70
113,2022-12-01,15457.542786327764,14827.23333333334,14788.0,70
114,2023-01-01,16629.262491662404,14827.23333333334,14948.0,70
115,2023-02-01,14077.033480234466,14827.23333333334,15487.0,70
116,2023-03-01,15635.366003482948,14827.23333333334,19037.0,70
117,2023-04-01,10190.053551710444,14827.23333333334,10095.0,70
118,2023-05-01,15769.605202853145,14827.23333333334,16916.0,70
119,2023-06-01,12977.079752253016,14827.23333333334,13209.0,70
120,2023-07-01,13526.81939149574,14827.23333333334,,70
121,2023-08-01,15811.561009591886,14827.23333333334,,70
122,2023-09-01,10742.418904309508,14827.23333333334,,70
123,2023-10-01,14366.271799064132,14827.23333333334,,70
124,2023-11-01,16455.407399837793,14827.23333333334,,70
125,2023-12-01,15449.651163116205,14827.23333333334,,70
126,2024-01-01,16566.044633618545,14827.23333333334,,70
127,2024-02-01,14015.391845950036,14827.23333333334,,70
128,2024-03-01,15998.58674996552,14827.23333333334,,70
129,2024-04-01,10369.438252195654,14827.23333333334,,70
130,2024-05-01,15379.965180958929,14827.23333333334,,70
131,2024-06-01,12404.232797072422,14827.23333333334,,70
108,2022-07-01,5455.044325109918,6636.422285589705,7310.0,71
109,2022-08-01,6142.338824599199,5733.03183667317,6507.0,71
110,2022-09-01,4580.596118684459,6115.176224716528,5133.0,71
111,2022-10-01,5875.911973963835,5595.261255542833,6869.0,71
112,2022-11-01,6523.761673589691,5476.070214289775,10137.0,71
113,2022-12-01,6170.338203518213,6656.16219420272,9500.0,71
114,2023-01-01,6561.525538256384,7597.913998195569,7166.0,71
115,2023-02-01,5613.182748105949,6950.970143952217,7880.0,71
116,2023-03-01,6145.185447197391,6327.206008600647,8259.0,71
117,2023-04-01,4191.742799598778,6630.640494070852,3887.0,71
118,2023-05-01,6181.490558027185,5929.638666793508,6788.0,71
119,2023-06-01,4550.704130138217,5055.954327612071,5659.0,71
120,2023-07-01,5640.010279330328,5785.716841128033,,71
121,2023-08-01,6260.608430629222,5442.772018389918,,71
122,2023-09-01,4705.655476930389,5419.297570750982,,71
123,2023-10-01,6022.945301746496,5303.443806585195,,71
124,2023-11-01,6695.024199741335,5273.97749570407,,71
125,2023-12-01,6337.703694587673,5230.7800459764,,71
126,2024-01-01,6721.942199029091,5213.062980608936,,71
127,2024-02-01,5788.544616161884,5195.687620038733,,71
128,2024-03-01,6382.648750267542,5186.655690261841,,71
129,2024-04-01,4453.233695212618,5179.307567802352,,71
130,2024-05-01,6252.709861636428,5174.987777044255,,71
131,2024-06-01,4645.130823783033,5171.785941199154,,71
108,2022-07-01,6763.514958840993,7176.0164669308415,8491.0,72
109,2022-08-01,8109.671091930955,7720.633873709315,8040.0,72
110,2022-09-01,8988.354750650495,7556.666950840762,7898.0,72
111,2022-10-01,9937.93741353571,7505.041001733591,10753.0,72
112,2022-11-01,8073.179077178888,8543.013429205248,6563.0,72
113,2022-12-01,7337.344934526441,7019.684367521801,5516.0,72
114,2023-01-01,8208.77549384916,6639.033883611879,7731.0,72
115,2023-02-01,7135.122958868329,7444.325977079382,7723.0,72
116,2023-03-01,8693.600930232218,7441.41747290433,10343.0,72
117,2023-04-01,8243.038197175638,8393.952590233836,7297.0,72
118,2023-05-01,7622.585915523382,7286.539625582815,7789.0,72
119,2023-06-01,6115.214094136374,7465.412632348508,6423.0,72
120,2023-07-01,6941.187160517118,6968.785544458392,,72
121,2023-08-01,8291.176935263706,7167.21298630092,,72
122,2023-09-01,9094.08854939703,7239.353866681403,,72
123,2023-10-01,10068.25722076614,7265.581623153722,,72
124,2023-11-01,8202.617979569513,7275.117065553971,,72
125,2023-12-01,7455.714828136926,7278.583799807981,,72
126,2024-01-01,8423.235499861585,7279.84417618943,,72
127,2024-02-01,7319.340847657422,7280.302402435377,,72
128,2024-03-01,9034.626672284285,7280.468996554059,,72
129,2024-04-01,8375.054559449676,7280.529564015275,,72
130,2024-05-01,7786.599127787356,7280.551584104503,,72
131,2024-06-01,6304.2141449102255,7280.559589794684,,72
108,2022-07-01,2631.444666314077,3251.10174619571,2715.0,76
109,2022-08-01,3100.573290672141,3121.9573987811623,3363.0,76
110,2022-09-01,4223.799306162677,3532.7079103723527,4526.0,76
111,2022-10-01,4397.463619395423,4060.3274477792497,4151.0,76
112,2022-11-01,3428.297161278833,3671.657165753104,2857.0,76
113,2022-12-01,2768.8145661809613,3029.49213516216,2247.0,76
114,2023-01-01,3160.690536459078,2904.7393730683766,2956.0,76
115,2023-02-01,2559.132098253806,3386.490154832632,2879.0,76
116,2023-03-01,3608.09443917904,3231.7830920119723,4212.0,76
117,2023-04-01,3567.7115121576644,3967.104132972532,3677.0,76
118,2023-05-01,3192.5044857104763,3464.5653599498537,3805.0,76
119,2023-06-01,2502.128442825435,3619.2188696537514,3321.0,76
120,2023-07-01,2595.159945232362,3336.2943896654347,,76
121,2023-08-01,3036.906692471547,3421.689275533795,,76
122,2023-09-01,4175.9262917534525,3465.573455531219,,76
123,2023-10-01,4363.488473829736,3475.774443109429,,76
124,2023-11-01,3368.0710945206,3474.317203451487,,76
125,2023-12-01,2714.291531531026,3471.90179054984,,76
126,2024-01-01,3125.593992610337,3470.823736170249,,76
127,2024-02-01,2520.106044435136,3470.623733530248,,76
128,2024-03-01,3608.1963073796855,3470.6869753829023,,76
129,2024-04-01,3507.00798522352,3470.7531389041133,,76
130,2024-05-01,3142.574777945075,3470.778953678212,,76
131,2024-06-01,2467.804622752109,3470.782416791166,,76
108,2022-07-01,6404.784420216885,6999.0,8445.0,78
109,2022-08-01,7566.311848545511,8445.0,8253.0,78
110,2022-09-01,9211.555125953832,8253.0,9541.0,78
111,2022-10-01,9946.54826380107,9541.0,11407.0,78
112,2022-11-01,7989.808589436245,11407.0,7921.0,78
113,2022-12-01,7000.585067730206,7921.0,5449.0,78
114,2023-01-01,7428.3832559119055,5449.0,7920.0,78
115,2023-02-01,6236.1735420587465,7920.0,8254.0,78
116,2023-03-01,7800.191878633067,8254.0,9623.0,78
117,2023-04-01,7981.470198150768,9623.0,8679.0,78
118,2023-05-01,7237.237634983558,8679.0,8655.0,78
119,2023-06-01,6013.639986313878,8655.0,7118.0,78
120,2023-07-01,6205.41985380693,7118.0,,78
121,2023-08-01,7256.780567601039,7118.0,,78
122,2023-09-01,8969.00706875386,7118.0,,78
123,2023-10-01,9751.274568618132,7118.0,,78
124,2023-11-01,7758.236940658107,7118.0,,78
125,2023-12-01,6757.4910418524605,7118.0,,78
126,2024-01-01,7230.437045171167,7118.0,,78
127,2024-02-01,6034.125206831491,7118.0,,78
128,2024-03-01,7822.245822909913,7118.0,,78
129,2024-04-01,7631.182056760776,7118.0,,78
130,2024-05-01,7039.661410772362,7118.0,,78
131,2024-06-01,5688.57737790357,7118.0,,78
108,2022-07-01,4733.695262964461,3826.366238079189,5706.0,73
109,2022-08-01,5067.310290512544,4945.29733083694,6295.0,73
110,2022-09-01,5036.709080510055,5302.235071666096,5636.0,73
111,2022-10-01,5240.217299049824,5048.656468167801,5343.0,73
112,2022-11-01,4759.760452491779,4947.450936187883,6477.0,73
113,2022-12-01,4696.034667389278,5550.1429603428405,5632.0,73
114,2023-01-01,5210.304835252511,5197.628717760135,5462.0,73
115,2023-02-01,4940.879122303887,5146.308297440978,6137.0,73
116,2023-03-01,5579.555890485427,5511.397912341413,6737.0,73
117,2023-04-01,4730.683767273455,5863.197253162214,4106.0,73
118,2023-05-01,4770.31920074268,4606.528272396923,5154.0,73
119,2023-06-01,3797.373587759736,5095.039850735198,3912.0,73
120,2023-07-01,4926.935374795427,4473.861162790054,,73
121,2023-08-01,5257.939563749051,4712.5597258759335,,73
122,2023-09-01,5225.651725154787,4813.967347175706,,73
123,2023-10-01,5436.2919030966295,4857.048903783058,,73
124,2023-11-01,4957.437796219717,4875.351478046446,,73
125,2023-12-01,4897.017522603423,4883.127061174044,,73
126,2024-01-01,5400.585879019815,4886.430404851503,,73
127,2024-02-01,5132.106620271123,4887.833782485353,,73
128,2024-03-01,5748.737185288397,4888.429987111784,,73
129,2024-04-01,4948.147937533302,4888.683275997115,,73
130,2024-05-01,4966.816272425522,4888.790882105132,,73
131,2024-06-01,3966.882536960427,4888.836596998889,,73
108,2022-07-01,10149.557033783774,9365.712710248716,12979.0,75
109,2022-08-01,11480.131729592114,11141.629514231963,12487.0,75
110,2022-09-01,10434.545964626372,11059.0047026686,8166.0,75
111,2022-10-01,11456.407767499986,9061.490663340255,9772.0,75
112,2022-11-01,10508.327738889451,9772.373951358297,10451.0,75
113,2022-12-01,9399.572020521557,10105.633386890691,8527.0,75
114,2023-01-01,10564.321604491215,9191.088614531687,7883.0,75
115,2023-02-01,9233.859627771384,8817.553338460893,8662.0,75
116,2023-03-01,11953.244559467004,9119.120313416528,13830.0,75
117,2023-04-01,9972.835000871592,11616.34126207622,7841.0,75
118,2023-05-01,9565.7486535693,8868.014094629249,8338.0,75
119,2023-06-01,8802.858326539814,9023.164403568277,7625.0,75
120,2023-07-01,10741.798298861748,8613.937592441944,,75
121,2023-08-01,12044.976213066411,9013.851277337886,,75
122,2023-09-01,10982.959051225807,9175.571244896344,,75
123,2023-10-01,12027.842917504537,9240.96872664022,,75
124,2023-11-01,11075.67056041399,9267.414629907513,,75
125,2023-12-01,9969.601347491169,9278.10901417084,,75
126,2024-01-01,11144.835694590343,9282.433686072412,,75
127,2024-02-01,9821.208625485186,9284.18252795014,,75
128,2024-03-01,12550.504821261167,9284.889737186566,,75
129,2024-04-01,10609.63374787912,9285.17572353585,,75
130,2024-05-01,10159.292690011816,9285.291372749354,,75
131,2024-06-01,9353.061253133528,9285.338139808751,,75
108,2022-07-01,6561.0014322420175,6469.000326917284,7329.0,77
109,2022-08-01,7597.813506469556,7218.55601124988,9598.0,77
110,2022-09-01,8187.237455931947,8179.42711167398,7581.0,77
111,2022-10-01,9133.278986724798,7325.272413765028,9505.0,77
112,2022-11-01,7751.478112731721,8140.043677412437,9149.0,77
113,2022-12-01,6211.65343806954,7989.285584970401,7673.0,77
114,2023-01-01,7548.082807479488,7364.232370238813,7468.0,77
115,2023-02-01,6549.916943015098,7277.419423748315,7559.0,77
116,2023-03-01,8180.495422312904,7315.955902434341,9441.0,77
117,2023-04-01,7885.367797381331,8112.9410989958915,7884.0,77
118,2023-05-01,7184.151246697879,7453.586183455863,7832.0,77
119,2023-06-01,5829.778830704312,7431.565338492419,7677.0,77
120,2023-07-01,6622.241774342551,7365.926281389848,,77
121,2023-08-01,7620.442592744292,7234.193471203001,,77
122,2023-09-01,8228.352664683873,7178.4075521698605,,77
123,2023-10-01,9186.041604685868,7154.78345458963,,77
124,2023-11-01,7828.675669361549,7144.779174008563,,77
125,2023-12-01,6284.403454829241,7140.542583399977,,77
126,2024-01-01,7597.670315885308,7138.748481381414,,77
127,2024-02-01,6641.169023868742,7137.98871902758,,77
128,2024-03-01,8386.930191827776,7137.666976546757,,77
129,2024-04-01,7939.117825380878,7137.530725752749,,77
130,2024-05-01,7282.319413873919,7137.473026567923,,77
131,2024-06-01,5722.6999584759005,7137.448592244777,,77
108,2022-07-01,9692.515970610146,8497.310654532825,10746.0,79
109,2022-08-01,10473.73281372694,9420.726444361742,11614.0,79
110,2022-09-01,9097.857817161512,10321.38594931876,9578.0,79
111,2022-10-01,10632.846601813882,10016.11731587162,8814.0,79
112,2022-11-01,10607.093113324276,9522.472378681778,11006.0,79
113,2022-12-01,9425.534507685066,10131.677395343597,7722.0,79
114,2023-01-01,10944.103532081526,9142.152470640483,11109.0,79
115,2023-02-01,9567.463601661597,9949.830982773625,10455.0,79
116,2023-03-01,11172.402266482242,10157.276732440872,13529.0,79
117,2023-04-01,9384.02139567668,11541.862162381978,10925.0,79
118,2023-05-01,10702.664801738178,11288.550044352092,12748.0,79
119,2023-06-01,8758.741789124168,11887.8676585112,10952.0,79
120,2023-07-01,10164.345253609432,11503.557137895505,,79
121,2023-08-01,10902.839237406031,11503.557137895505,,79
122,2023-09-01,9541.037441722852,11503.557137895505,,79
123,2023-10-01,11091.852941023566,11503.557137895505,,79
124,2023-11-01,11091.233582411674,11503.557137895505,,79
125,2023-12-01,9920.04830557407,11503.557137895505,,79
126,2024-01-01,11391.378091456678,11503.557137895505,,79
127,2024-02-01,10018.832250005677,11503.557137895505,,79
128,2024-03-01,11692.88903679898,11503.557137895505,,79
129,2024-04-01,9815.458664029336,11503.557137895505,,79
130,2024-05-01,11152.791163615151,11503.557137895505,,79
131,2024-06-01,9153.799759996453,11503.557137895505,,79
108,2022-07-01,3575.323219055984,3249.517678283768,4252.0,81
109,2022-08-01,3683.580227611751,3812.216936752999,4035.0,81
110,2022-09-01,3929.6112622923206,3765.408177354054,4238.0,81
111,2022-10-01,4466.222771355086,3917.757448045969,4617.0,81
112,2022-11-01,3688.361188783601,4173.006836395167,4159.0,81
113,2022-12-01,3304.7915383216337,3997.022610013455,3317.0,81
114,2023-01-01,3822.74781074136,3569.188921637791,4082.0,81
115,2023-02-01,3308.055293854773,3941.155471577285,3078.0,81
116,2023-03-01,4042.747638759536,3422.6701494460603,4003.0,81
117,2023-04-01,3954.358335284018,3866.099222810195,3947.0,81
118,2023-05-01,3847.21171181486,3857.75113839926,4686.0,81
119,2023-06-01,3070.449799813964,4270.1389082993455,3405.0,81
120,2023-07-01,3733.189235933584,3646.251973320737,,81
121,2023-08-01,3835.502455520264,3737.775680056548,,81
122,2023-09-01,4085.650853882241,3772.497008049692,,81
123,2023-10-01,4617.82937767947,3785.6692304235903,,81
124,2023-11-01,3836.966841284612,3790.666373456301,,81
125,2023-12-01,3465.9096751401075,3792.562138482168,,81
126,2024-01-01,3971.249933095976,3793.2813344326887,,81
127,2024-02-01,3458.00615912903,3793.554175638317,,81
128,2024-03-01,4165.133928153007,3793.6576833449926,,81
129,2024-04-01,4119.978241668307,3793.696951040341,,81
130,2024-05-01,4016.616791185908,3793.7118480170734,,81
131,2024-06-01,3232.1513828534858,3793.7174994797792,,81
108,2022-07-01,7151.625597788931,7464.891687983104,8711.0,83
109,2022-08-01,8476.449117515453,7976.070606893534,9790.0,83
110,2022-09-01,8787.331416928306,8637.103022642132,8027.0,83
111,2022-10-01,9261.037279579255,7699.816092195476,9414.0,83
112,2022-11-01,7841.800716502166,8512.077511210795,6752.0,83
113,2022-12-01,6715.478066682452,7045.953772303007,5653.0,83
114,2023-01-01,8171.090767349902,6400.246784067616,8177.0,83
115,2023-02-01,7041.797356428171,7796.912482651646,7985.0,83
116,2023-03-01,8710.268891775879,7710.278031069274,9412.0,83
117,2023-04-01,8594.387231386938,8542.209376612094,10412.0,83
118,2023-05-01,7997.004661975808,9166.289172476923,11608.0,83
119,2023-06-01,6686.697586076039,9925.151622190962,9906.0,83
120,2023-07-01,7452.820788992822,9054.864212399014,,83
121,2023-08-01,8681.234733739479,8620.232080897578,,83
122,2023-09-01,9019.081004002006,8398.287365982076,,83
123,2023-10-01,9610.03599360954,8284.951390777582,,83
124,2023-11-01,8142.058762525601,8227.076422768345,,83
125,2023-12-01,7006.240431135801,8197.52259472719,,83
126,2024-01-01,8452.730365005948,8182.430944883916,,83
127,2024-02-01,7336.762483231981,8174.724400246962,,83
128,2024-03-01,9131.35061242882,8170.789056473543,,83
129,2024-04-01,8920.761405623038,8168.779474832929,,83
130,2024-05-01,8218.442348624152,8167.75328281444,,83
131,2024-06-01,6803.461076064838,8167.229258292357,,83
108,2022-07-01,12230.91084538728,11802.0,13538.0,84
109,2022-08-01,15207.056182906488,13538.0,15396.0,84
110,2022-09-01,15517.114271443486,15396.0,13114.0,84
111,2022-10-01,16457.472937947507,13114.0,14927.0,84
112,2022-11-01,14318.19767515263,14927.0,15863.0,84
113,2022-12-01,10469.859671627406,15863.0,10833.0,84
114,2023-01-01,14147.282547619074,10833.0,14234.0,84
115,2023-02-01,11854.236643532471,14234.0,11553.0,84
116,2023-03-01,13906.92774931712,11553.0,15160.0,84
117,2023-04-01,13356.265431996031,15160.0,15464.0,84
118,2023-05-01,12906.339589925215,15464.0,16458.0,84
119,2023-06-01,10721.572028832124,16458.0,14159.0,84
120,2023-07-01,11833.907224382676,14159.0,,84
121,2023-08-01,14757.400053914009,14159.0,,84
122,2023-09-01,15112.68591160828,14159.0,,84
123,2023-10-01,16196.998015086036,14159.0,,84
124,2023-11-01,14015.092798092155,14159.0,,84
125,2023-12-01,10125.126671914546,14159.0,,84
126,2024-01-01,13844.52830206097,14159.0,,84
127,2024-02-01,11579.55255112235,14159.0,,84
128,2024-03-01,14189.310448731783,14159.0,,84
129,2024-04-01,12864.568090953451,14159.0,,84
130,2024-05-01,12413.914890973592,14159.0,,84
131,2024-06-01,9990.359403493838,14159.0,,84
108,2022-07-01,6395.063250231352,7000.927103974738,8117.0,88
109,2022-08-01,7803.351446814044,7370.469009225435,8871.0,88
110,2022-09-01,8331.16017217276,7695.217956263926,7870.0,88
111,2022-10-01,9114.53753187077,7264.0857334714465,8422.0,88
112,2022-11-01,7631.767342222662,7501.832973213153,7060.0,88
113,2022-12-01,6158.701630878929,6915.217501241767,5862.0,88
114,2023-01-01,7509.681436144612,6399.237078758861,7738.0,88
115,2023-02-01,6280.97676460515,7207.233132663647,6930.0,88
116,2023-03-01,7751.087838232688,6859.22630347651,8829.0,88
117,2023-04-01,7147.602010652417,7677.128492370535,8224.0,88
118,2023-05-01,6967.093788234109,7416.554072001454,7971.0,88
119,2023-06-01,6098.587161310945,7307.586587119838,6574.0,88
120,2023-07-01,6520.831642181783,6705.896561903961,,88
121,2023-08-01,7858.116464067568,6762.704611766439,,88
122,2023-09-01,8397.005744692253,6787.171925262658,,88
123,2023-10-01,9247.269134502943,6797.7100344069,,88
124,2023-11-01,7735.692416448265,6802.248814046647,,88
125,2023-12-01,6265.9397544282265,6804.2036733422,,88
126,2024-01-01,7608.092904802301,6805.045634214666,,88
127,2024-02-01,6414.349697215119,6805.408268043288,,88
128,2024-03-01,7939.900377753655,6805.56445498494,,88
129,2024-04-01,7322.108697164226,6805.631724938313,,88
130,2024-05-01,7074.763291336213,6805.660698209565,,88
131,2024-06-01,6083.608168505592,6805.673177041571,,88
108,2022-07-01,11173.524293370172,11188.316666666671,12796.0,90
109,2022-08-01,13537.69818212291,11188.316666666671,14270.0,90
110,2022-09-01,7899.384465764018,11188.316666666671,9730.0,90
111,2022-10-01,10633.971387375346,11188.316666666671,7721.0,90
112,2022-11-01,13893.61098037141,11188.316666666671,14181.0,90
113,2022-12-01,11234.572385446634,11188.316666666671,10286.0,90
114,2023-01-01,14190.958579462398,11188.316666666671,14143.0,90
115,2023-02-01,11836.633832568526,11188.316666666671,12150.0,90
116,2023-03-01,12746.319084842124,11188.316666666671,15168.0,90
117,2023-04-01,6667.202372243961,11188.316666666671,8977.0,90
118,2023-05-01,13234.004500391758,11188.316666666671,15758.0,90
119,2023-06-01,11543.889315539382,11188.316666666671,14050.0,90
120,2023-07-01,11272.933545027008,11188.316666666671,,90
121,2023-08-01,13527.583626110183,11188.316666666671,,90
122,2023-09-01,7863.573159543843,11188.316666666671,,90
123,2023-10-01,10642.014481890104,11188.316666666671,,90
124,2023-11-01,14106.604745970975,11188.316666666671,,90
125,2023-12-01,11371.502701717574,11188.316666666671,,90
126,2024-01-01,14283.394211219733,11188.316666666671,,90
127,2024-02-01,11957.650006526566,11188.316666666671,,90
128,2024-03-01,13233.476035717673,11188.316666666671,,90
129,2024-04-01,7050.5320543040025,11188.316666666671,,90
130,2024-05-01,12998.889296333453,11188.316666666671,,90
131,2024-06-01,11177.427046047576,11188.316666666671,,90
108,2022-07-01,8660.424338119838,8465.877313905714,10331.0,94
109,2022-08-01,9951.06257626836,9445.234530461936,11046.0,94
110,2022-09-01,10638.523872826188,9755.762428394395,7873.0,94
111,2022-10-01,11649.010565908731,8377.713449178036,11307.0,94
112,2022-11-01,9434.688900251873,9869.115968758551,8607.0,94
113,2022-12-01,8286.207272979123,8696.493137405205,7773.0,94
114,2023-01-01,9565.057283631348,8334.282973942727,9634.0,94
115,2023-02-01,7903.997022797851,9142.52411807183,9009.0,94
116,2023-03-01,9953.26440096726,8871.083647851148,11055.0,94
117,2023-04-01,10034.405927717426,9759.671171165572,11940.0,94
118,2023-05-01,9075.310166956924,10144.030876998058,10606.0,94
119,2023-06-01,8013.824498106164,9564.668337359037,9702.0,94
120,2023-07-01,8820.741314767323,9172.05684123184,,94
121,2023-08-01,10058.89287556856,8941.900008901821,,94
122,2023-09-01,10780.2294693515,8841.941802834359,,94
123,2023-10-01,11826.83565739768,8798.52947890257,,94
124,2023-11-01,9607.446090447404,8779.675300308303,,94
125,2023-12-01,8426.765189364267,8771.486840943098,,94
126,2024-01-01,9697.627336103888,8767.93055412634,,94
127,2024-02-01,8054.900818592957,8766.386041861091,,94
128,2024-03-01,10087.228177128916,8765.715252844226,,94
129,2024-04-01,10159.703241204828,8765.423925986375,,94
130,2024-05-01,9280.20847275411,8765.297401347523,,94
131,2024-06-01,8119.368286887246,8765.242451095579,,94
108,2022-07-01,2931.623921838968,2216.9530564843126,3684.0,100
109,2022-08-01,3135.428349434347,2724.928479012604,3590.0,100
110,2022-09-01,1870.5503167520717,2684.5879210620924,1715.0,100
111,2022-10-01,1292.908339435411,1337.4438003372602,1145.0,100
112,2022-11-01,1233.5634029880007,1247.3840373217995,1093.0,100
113,2022-12-01,1264.4533398056478,1517.0962164503426,984.0,100
114,2023-01-01,1339.1879856691753,1290.339127110125,1270.0,100
115,2023-02-01,1089.0158475585522,1493.9099277700666,839.0,100
116,2023-03-01,1300.1170664434826,1255.913284373832,994.0,100
117,2023-04-01,1152.1130093441334,1303.0748013567795,1218.0,100
118,2023-05-01,1710.5240048977134,1538.8334274993374,2203.0,100
119,2023-06-01,1595.7097846703089,2067.167183185928,1766.0,100
120,2023-07-01,2895.5721347700824,1695.3840847773026,,100
121,2023-08-01,3112.4232968972474,1580.0647930328676,,100
122,2023-09-01,1819.3136154390893,1675.2865929948332,,100
123,2023-10-01,1284.4920800037546,1675.2865929948332,,100
124,2023-11-01,1227.872975404138,1675.2865929948332,,100
125,2023-12-01,1247.6126984394652,1675.2865929948332,,100
126,2024-01-01,1318.7664953140304,1675.2865929948332,,100
127,2024-02-01,1056.8798964531384,1675.2865929948332,,100
128,2024-03-01,1339.837451644782,1675.2865929948332,,100
129,2024-04-01,1127.5629954815463,1675.2865929948332,,100
130,2024-05-01,1636.6674104958795,1675.2865929948332,,100
131,2024-06-01,1545.196333894004,1675.2865929948332,,100
108,2022-07-01,2022.625560477417,2108.6060252252432,2305.0,101
109,2022-08-01,2414.3227307296083,2283.270517787952,2508.0,101
110,2022-09-01,2308.444399039569,2411.7090104664585,2104.0,101
111,2022-10-01,2364.9113451002668,2173.2867580335314,2273.0,101
112,2022-11-01,2325.367223928345,2274.4090294446787,2351.0,101
113,2022-12-01,2212.598304722376,2324.5631486697184,1976.0,101
114,2023-01-01,2390.89957775649,2098.9553698657564,2304.0,101
115,2023-02-01,2055.458457938876,2293.7477820307345,2048.0,101
116,2023-03-01,2368.0178079005605,2139.9502251315444,2360.0,101
117,2023-04-01,2206.887761111912,2327.1369199948663,2332.0,101
